generation	repeats	mean	best	mutation rate
77	407	8,215	19,061	0,10000
78	406	8,220	21,044	0,10000
79	405	8,216	21,854	0,10000
80	405	8,190	18,099	0,10000
81	406	8,193	19,764	0,10000
82	410	8,169	18,294	0,10000
83	405	8,141	17,120	0,10000
84	402	8,123	19,809	0,10000
85	401	8,118	19,816	0,10000
86	407	8,073	17,637	0,10000
87	406	8,067	18,497	0,10000
88	409	8,077	18,485	0,10000
89	407	8,062	17,274	0,10000
90	405	8,047	17,646	0,10000
91	403	8,015	17,264	0,10000
92	404	8,056	18,523	0,10000
93	404	8,052	17,947	0,10000
94	407	8,028	17,617	0,10000
95	404	7,979	17,908	0,10000
96	403	7,991	17,155	0,10000
97	405	7,993	16,814	0,10000
98	406	7,990	16,426	0,10000
99	404	7,968	17,168	0,10000
100	402	7,971	16,779	0,10000
101	406	7,970	15,040	0,10000
102	404	7,965	15,428	0,10000
103	404	7,928	18,015	0,10000
104	402	7,893	16,300	0,10000
105	404	7,874	17,180	0,10000
106	406	7,908	16,733	0,10000
107	403	7,876	16,675	0,10000
108	408	7,919	16,352	0,10000
109	409	7,923	16,913	0,10000
110	409	7,898	18,098	0,10000
111	405	7,904	17,975	0,10000
112	404	7,888	20,664	0,10000
113	405	7,925	18,321	0,10000
114	405	7,874	18,061	0,10000
115	405	7,861	15,716	0,10000
116	404	7,918	19,768	0,10000
117	403	7,872	19,476	0,10000
118	407	7,848	19,662	0,10000
119	407	7,869	17,067	0,10000
120	402	7,837	16,936	0,10000
121	408	7,833	16,145	0,10000
122	403	7,862	19,135	0,10000
123	404	7,852	20,057	0,10000
124	407	7,832	19,088	0,10000
125	402	7,807	18,496	0,10000
126	403	7,782	18,281	0,10000
127	407	7,809	16,963	0,10000
128	405	7,809	16,078	0,10000
129	404	7,853	17,053	0,10000
130	402	7,785	16,105	0,10000
131	405	7,789	16,973	0,10000
132	402	7,774	17,986	0,10000
133	403	7,785	18,498	0,10000
134	408	7,778	18,818	0,10000
135	402	7,782	22,492	0,10000
136	404	7,768	21,152	0,10000
137	404	7,760	16,069	0,10000
138	405	7,782	16,669	0,10000
139	406	7,757	18,864	0,10000
140	403	7,756	18,256	0,10000
141	402	7,771	18,522	0,10000
142	404	7,727	16,709	0,10000
143	406	7,734	17,927	0,10000
144	407	7,704	17,814	0,10000
145	407	7,705	19,995	0,10000
146	408	7,725	19,729	0,10000
147	410	7,749	20,079	0,10000
148	403	7,675	20,618	0,10000
149	408	7,689	18,619	0,10000
150	404	7,686	19,050	0,10000
151	407	7,670	19,924	0,10000
152	403	7,651	17,545	0,10000
153	403	7,675	19,134	0,10000
154	405	7,660	18,352	0,10000
155	406	7,639	18,894	0,10000
156	402	7,616	16,195	0,10000
157	408	7,634	17,057	0,10000
158	406	7,644	17,405	0,10000
159	407	7,632	16,586	0,10000
160	404	7,631	17,489	0,10000
161	408	7,656	17,380	0,10000
162	403	7,633	19,191	0,10000
163	405	7,635	18,799	0,10000
164	403	7,636	18,094	0,10000
165	406	7,627	18,237	0,10000
166	404	7,617	18,192	0,10000
167	408	7,610	17,155	0,10000
168	404	7,605	18,477	0,10000
169	405	7,583	16,701	0,10000
170	401	7,623	16,421	0,10000
171	408	7,601	16,205	0,10000
172	405	7,584	16,793	0,10000
173	406	7,626	17,983	0,10000
174	407	7,619	18,038	0,10000
175	404	7,658	18,265	0,10000
176	402	7,668	18,497	0,10000
177	406	7,630	18,055	0,10000
178	403	7,595	18,224	0,10000
179	403	7,604	18,874	0,10000
180	401	7,646	19,852	0,10000
181	405	7,618	20,222	0,10000
182	409	7,584	18,849	0,10000
183	408	7,589	21,433	0,10000
184	404	7,601	31,397	0,10000
185	403	7,561	24,400	0,10000
186	408	7,583	17,896	0,10000
187	405	7,566	17,918	0,10000
188	405	7,542	18,270	0,10000
189	408	7,497	16,612	0,10000
190	407	7,506	16,775	0,10000
191	406	7,500	17,714	0,10000
192	409	7,483	16,441	0,10000
193	403	7,511	16,868	0,10000
194	405	7,470	17,719	0,10000
195	403	7,503	19,104	0,10000
196	410	7,495	16,760	0,10000
197	408	7,506	17,498	0,10000
198	404	7,512	20,766	0,10000
199	404	7,506	20,862	0,10000
200	404	7,487	18,010	0,10000
201	404	7,469	17,646	0,10000
202	410	7,471	17,776	0,10000
203	403	7,495	19,329	0,10000
204	404	7,498	16,615	0,10000
205	406	7,502	17,906	0,10000
206	406	7,530	17,054	0,10000
207	406	7,569	17,063	0,10000
208	405	7,549	19,099	0,10000
209	409	7,522	20,753	0,10000
210	408	7,511	18,942	0,10000
211	404	7,514	20,031	0,10000
212	405	7,510	19,097	0,10000
213	406	7,505	19,125	0,10000
214	408	7,483	20,455	0,10000
215	408	7,486	20,566	0,10000
216	406	7,498	18,873	0,10000
217	403	7,517	19,647	0,10000
218	405	7,516	19,454	0,10000
219	406	7,519	21,374	0,10000
220	402	7,522	18,321	0,10000
221	402	7,515	19,712	0,10000
222	403	7,511	20,288	0,10000
223	404	7,504	20,257	0,10000
224	404	7,505	18,622	0,10000
225	411	7,467	18,925	0,10000
226	407	7,437	19,132	0,10000
227	406	7,448	20,487	0,10000
228	407	7,451	19,054	0,10000
229	402	7,428	20,289	0,10000
230	407	7,432	21,394	0,10000
231	404	7,430	20,082	0,10000
232	402	7,408	19,701	0,10000
233	405	7,397	19,057	0,10000
234	403	7,421	17,002	0,10000
235	405	7,400	16,724	0,10000
236	406	7,398	18,336	0,10000
237	404	7,393	17,759	0,10000
238	403	7,389	17,214	0,10000
239	408	7,346	17,287	0,10000
240	405	7,331	16,636	0,10000
241	404	7,372	18,310	0,10000
242	405	7,349	18,040	0,10000
243	403	7,407	18,322	0,10000
244	405	7,392	20,330	0,10000
245	403	7,374	19,092	0,10000
246	406	7,387	17,234	0,10000
247	407	7,397	19,312	0,10000
248	405	7,382	19,833	0,10000
249	405	7,382	20,417	0,10000
250	405	7,351	20,301	0,10000
251	408	7,359	19,030	0,10000
252	403	7,361	20,400	0,10000
253	405	7,308	18,666	0,10000
254	406	7,308	16,539	0,10000
255	404	7,353	16,097	0,10000
256	404	7,368	17,234	0,10000
257	405	7,342	17,071	0,10000
258	404	7,321	16,572	0,10000
259	405	7,288	16,119	0,10000
260	403	7,290	17,220	0,10000
261	405	7,255	18,037	0,10000
262	404	7,262	16,399	0,10000
263	403	7,271	17,853	0,10000
264	406	7,276	17,676	0,10000
265	402	7,244	16,536	0,10000
266	406	7,224	16,790	0,10000
267	402	7,209	17,169	0,10000
268	404	7,203	19,055	0,10000
269	409	7,229	17,875	0,10000
270	403	7,220	19,405	0,10000
271	407	7,184	19,397	0,10000
272	402	7,192	19,081	0,10000
273	409	7,231	15,905	0,10000
274	405	7,220	20,018	0,10000
275	406	7,215	16,202	0,10000
276	405	7,223	18,639	0,10000
277	403	7,216	18,384	0,10000
278	402	7,256	18,154	0,10000
279	411	7,258	18,728	0,10000
280	400	7,293	18,642	0,10000
281	406	7,295	21,095	0,10000
282	408	7,255	22,702	0,10000
283	408	7,232	18,165	0,10000
284	408	7,222	18,616	0,10000
285	403	7,247	16,051	0,10000
286	405	7,249	16,638	0,10000
287	411	7,257	17,724	0,10000
288	403	7,216	16,948	0,10000
289	408	7,200	16,813	0,10000
290	404	7,204	16,111	0,10000
291	408	7,217	16,347	0,10000
292	406	7,232	16,218	0,10000
293	404	7,257	16,552	0,10000
294	404	7,315	19,714	0,10000
295	404	7,291	18,354	0,10000
296	403	7,312	16,838	0,10000
297	404	7,333	16,493	0,10000
298	405	7,317	18,425	0,10000
299	404	7,282	18,118	0,10000
300	403	7,253	18,250	0,10000
301	407	7,235	18,150	0,10000
302	404	7,250	19,106	0,10000
303	404	7,276	17,843	0,10000
304	406	7,228	17,921	0,10000
305	409	7,243	18,353	0,10000
306	409	7,226	17,422	0,10000
307	403	7,260	19,258	0,10000
308	405	7,305	20,096	0,10000
309	404	7,318	18,221	0,10000
310	408	7,308	16,458	0,10000
311	406	7,306	17,002	0,10000
312	404	7,320	20,285	0,10000
313	405	7,375	22,426	0,10000
314	408	7,341	17,701	0,10000
315	403	7,377	18,706	0,10000
316	406	7,380	21,788	0,10000
317	403	7,338	22,339	0,10000
318	406	7,265	22,176	0,10000
319	402	7,260	21,934	0,10000
320	406	7,259	22,525	0,10000
321	406	7,225	17,078	0,10000
322	408	7,215	19,757	0,10000
323	406	7,214	18,241	0,10000
324	403	7,215	17,528	0,10000
325	401	7,223	16,598	0,10000
326	404	7,234	17,971	0,10000
327	407	7,200	17,127	0,10000
328	403	7,210	19,184	0,10000
329	408	7,152	18,622	0,10000
330	406	7,183	18,347	0,10000
331	408	7,207	19,297	0,10000
332	405	7,242	19,234	0,10000
333	403	7,233	17,272	0,10000
334	403	7,257	17,191	0,10000
335	405	7,210	19,012	0,10000
336	410	7,183	16,482	0,10000
337	405	7,193	18,154	0,10000
338	402	7,167	16,175	0,10000
339	405	7,163	17,628	0,10000
340	403	7,178	17,864	0,10000
341	407	7,166	16,213	0,10000
342	409	7,142	16,190	0,10000
343	406	7,149	16,184	0,10000
344	406	7,179	16,438	0,10000
345	405	7,176	17,535	0,10000
346	406	7,151	17,738	0,10000
347	407	7,147	18,711	0,10000
348	405	7,089	16,313	0,10000
349	405	7,157	17,493	0,10000
350	403	7,191	17,973	0,10000
351	402	7,146	17,457	0,10000
352	406	7,177	18,097	0,10000
353	405	7,192	18,765	0,10000
354	404	7,163	20,705	0,10000
355	406	7,168	19,119	0,10000
356	407	7,200	19,070	0,10000
357	406	7,230	18,854	0,10000
358	407	7,264	18,632	0,10000
359	405	7,277	19,118	0,10000
360	405	7,217	19,423	0,10000
361	403	7,131	19,748	0,10000
362	405	7,152	18,067	0,10000
363	407	7,116	18,134	0,10000
364	405	7,066	17,301	0,10000
365	405	7,119	16,203	0,10000
366	407	7,130	18,217	0,10000
367	407	7,183	17,069	0,10000
368	410	7,167	17,112	0,10000
369	404	7,176	20,406	0,10000
370	407	7,192	20,857	0,10000
371	402	7,164	16,960	0,10000
372	407	7,196	18,712	0,10000
373	406	7,159	19,096	0,10000
374	403	7,188	18,323	0,10000
375	404	7,159	20,667	0,10000
376	402	7,172	21,238	0,10000
377	409	7,161	21,827	0,10000
378	403	7,132	18,494	0,10000
379	407	7,105	17,704	0,10000
380	405	7,055	16,561	0,10000
381	409	7,057	17,072	0,10000
382	402	7,076	18,943	0,10000
383	404	7,087	16,191	0,10000
384	404	7,104	17,034	0,10000
385	407	7,094	16,570	0,10000
386	407	7,097	16,380	0,10000
387	405	7,093	17,716	0,10000
388	402	7,072	16,740	0,10000
389	404	7,079	18,733	0,10000
390	403	7,050	18,782	0,10000
391	404	7,029	20,045	0,10000
392	405	7,027	21,487	0,10000
393	403	7,085	21,371	0,10000
394	403	7,104	20,436	0,10000
395	404	7,117	20,123	0,10000
396	405	7,145	17,409	0,10000
397	404	7,179	18,436	0,10000
398	403	7,185	21,498	0,10000
399	405	7,181	17,080	0,10000
400	402	7,164	17,991	0,10000
401	403	7,171	17,475	0,10000
402	407	7,136	16,709	0,10000
403	405	7,123	17,795	0,10000
404	407	7,088	18,397	0,10000
405	404	7,080	16,563	0,10000
406	411	7,091	16,670	0,10000
407	409	7,087	16,123	0,10000
408	407	7,071	16,275	0,10000
409	405	7,087	19,517	0,10000
410	403	7,092	19,493	0,10000
411	404	7,092	16,979	0,10000
412	408	7,089	17,081	0,10000
413	405	7,090	20,479	0,10000
414	405	7,075	17,668	0,10000
415	404	7,065	17,757	0,10000
416	404	7,056	17,547	0,10000
417	404	7,085	17,316	0,10000
418	406	7,127	17,576	0,10000
419	403	7,151	17,338	0,10000
420	402	7,177	17,950	0,10000
421	407	7,145	19,358	0,10000
422	406	7,098	18,175	0,10000
423	405	7,105	18,340	0,10000
424	402	7,144	18,131	0,10000
425	405	7,105	16,582	0,10000
426	400	7,078	19,242	0,10000
427	406	7,050	19,342	0,10000
428	405	7,032	17,365	0,10000
429	409	7,033	17,130	0,10000
430	402	7,076	17,741	0,10000
431	406	7,082	16,356	0,10000
432	407	7,097	16,514	0,10000
433	411	7,054	17,339	0,10000
434	403	7,141	17,394	0,10000
435	405	7,162	17,878	0,10000
436	404	7,203	18,248	0,10000
437	404	7,165	19,017	0,10000
438	407	7,148	18,912	0,10000
439	402	7,156	18,634	0,10000
440	404	7,136	17,422	0,10000
441	405	7,145	17,490	0,10000
442	404	7,135	15,944	0,10000
443	403	7,126	17,377	0,10000
444	406	7,077	19,795	0,10000
445	402	7,088	19,639	0,10000
446	405	7,066	19,929	0,10000
447	404	7,077	19,773	0,10000
448	403	7,096	18,346	0,10000
449	404	7,089	18,064	0,10000
450	403	7,063	18,049	0,10000
451	407	7,073	18,292	0,10000
452	411	7,061	18,851	0,10000
453	403	7,032	18,386	0,10000
454	403	7,089	18,536	0,10000
455	407	7,128	18,334	0,10000
456	403	7,095	17,032	0,10000
457	403	7,092	18,513	0,10000
458	406	7,087	16,606	0,10000
459	408	7,114	17,727	0,10000
460	409	7,064	16,841	0,10000
461	402	7,082	18,209	0,10000
462	403	7,048	17,149	0,10000
463	407	7,009	16,805	0,10000
464	409	7,036	16,567	0,10000
465	407	7,057	18,478	0,10000
466	404	7,064	17,915	0,10000
467	403	7,101	18,644	0,10000
468	410	7,096	18,681	0,10000
469	405	7,074	19,716	0,10000
470	404	7,031	19,542	0,10000
471	403	7,064	17,311	0,10000
472	408	7,067	18,368	0,10000
473	403	7,035	19,001	0,10000
474	407	7,034	17,525	0,10000
475	408	7,041	18,531	0,10000
476	402	7,017	16,954	0,10000
477	411	7,042	16,193	0,10000
478	402	7,027	16,865	0,10000
479	403	7,022	18,494	0,10000
480	403	6,979	18,174	0,10000
481	406	6,976	17,771	0,10000
482	402	6,959	18,297	0,10000
483	403	6,986	18,068	0,10000
484	401	7,004	18,236	0,10000
485	407	7,032	17,379	0,10000
486	403	7,059	20,144	0,10000
487	403	7,043	15,405	0,10000
488	402	7,099	17,671	0,10000
489	408	7,088	19,459	0,10000
490	404	7,092	16,383	0,10000
491	403	7,045	15,728	0,10000
492	404	7,109	17,987	0,10000
493	405	7,119	18,526	0,10000
494	404	7,119	19,122	0,10000
495	408	7,122	17,359	0,10000
496	406	7,094	20,172	0,10000
497	405	7,094	19,764	0,10000
498	404	7,041	18,315	0,10000
499	407	7,044	19,011	0,10000
500	401	7,024	16,870	0,10000
501	403	6,986	18,118	0,10000
502	403	6,977	16,957	0,10000
503	402	6,984	19,386	0,10000
504	405	6,976	18,054	0,10000
505	403	6,991	18,922	0,10000
506	410	7,008	19,843	0,10000
507	403	6,990	18,378	0,10000
508	402	7,029	19,444	0,10000
509	405	6,984	19,722	0,10000
510	404	7,000	18,940	0,10000
511	406	6,967	22,505	0,10000
512	405	6,972	23,267	0,10000
513	406	7,027	20,318	0,10000
514	404	7,069	18,579	0,10000
515	408	7,090	19,830	0,10000
516	406	7,037	19,021	0,10000
517	406	7,019	18,882	0,10000
518	404	7,070	18,737	0,10000
519	404	7,053	18,407	0,10000
520	404	7,035	18,310	0,10000
521	407	7,042	18,857	0,10000
522	404	7,055	19,382	0,10000
523	402	7,027	18,462	0,10000
524	407	7,026	18,278	0,10000
525	405	6,990	18,016	0,10000
526	403	6,984	19,417	0,10000
527	407	6,962	18,125	0,10000
528	407	6,916	17,199	0,10000
529	400	6,909	16,773	0,10000
530	402	6,890	17,826	0,10000
531	404	6,887	16,992	0,10000
532	403	6,919	17,796	0,10000
533	403	6,884	17,665	0,10000
534	406	6,868	16,826	0,10000
535	404	6,876	17,729	0,10000
536	404	6,866	17,796	0,10000
537	405	6,898	19,047	0,10000
538	405	6,905	15,504	0,10000
539	413	6,955	18,524	0,10000
540	407	6,989	17,522	0,10000
541	403	6,954	17,338	0,10000
542	405	6,946	16,382	0,10000
543	403	6,922	17,020	0,10000
544	408	6,926	18,310	0,10000
545	409	6,942	19,997	0,10000
546	403	6,943	18,054	0,10000
547	406	6,955	20,196	0,10000
548	406	7,017	19,936	0,10000
549	406	6,968	16,660	0,10000
550	402	6,923	18,217	0,10000
551	402	6,918	17,257	0,10000
552	406	6,891	17,517	0,10000
553	405	6,927	19,133	0,10000
554	407	6,940	19,124	0,10000
555	402	6,927	17,042	0,10000
556	406	6,976	18,309	0,10000
557	406	6,968	19,103	0,10000
558	402	6,942	19,221	0,10000
559	409	6,960	18,421	0,10000
560	409	6,965	17,663	0,10000
561	405	6,935	16,885	0,10000
562	405	6,952	16,264	0,10000
563	403	6,991	17,140	0,10000
564	405	6,963	18,485	0,10000
565	403	6,943	16,662	0,10000
566	404	6,975	17,252	0,10000
567	408	6,900	16,068	0,10000
568	406	6,966	16,930	0,10000
569	407	6,972	17,947	0,10000
570	405	7,005	20,589	0,10000
571	402	6,981	20,477	0,10000
572	402	6,962	21,097	0,10000
573	408	6,938	19,027	0,10000
574	405	6,928	18,429	0,10000
575	403	6,883	17,617	0,10000
576	404	6,894	17,839	0,10000
577	404	6,891	16,765	0,10000
578	405	6,865	18,219	0,10000
579	404	6,867	16,879	0,10000
580	405	6,896	16,738	0,10000
581	406	6,860	18,323	0,10000
582	407	6,875	19,665	0,10000
583	408	6,909	16,903	0,10000
584	412	6,940	17,084	0,10000
585	405	6,948	18,560	0,10000
586	402	6,914	17,841	0,10000
587	405	6,892	21,953	0,10000
588	405	6,916	19,973	0,10000
589	407	6,919	19,433	0,10000
590	402	6,900	18,622	0,10000
591	408	6,869	18,622	0,10000
592	406	6,918	17,379	0,10000
593	402	6,913	17,447	0,10000
594	405	6,894	16,884	0,10000
595	408	6,935	18,996	0,10000
596	401	6,932	20,633	0,10000
597	407	6,975	17,631	0,10000
598	405	6,977	18,142	0,10000
599	406	6,957	17,588	0,10000
600	402	6,999	19,472	0,10000
601	408	6,988	19,739	0,10000
602	407	6,988	20,056	0,10000
603	405	6,966	20,932	0,10000
604	407	6,961	19,067	0,10000
605	403	6,970	18,570	0,10000
606	404	6,934	17,113	0,10000
607	404	6,955	18,661	0,10000
608	410	6,989	18,819	0,10000
609	404	6,936	19,231	0,10000
610	405	6,945	20,891	0,10000
611	404	6,938	19,154	0,10000
612	406	6,979	21,073	0,10000
613	406	6,958	21,024	0,10000
614	403	6,941	20,315	0,10000
615	407	6,902	17,478	0,10000
616	406	6,873	20,099	0,10000
617	402	6,886	21,497	0,10000
618	405	6,897	21,555	0,10000
619	402	6,883	18,762	0,10000
620	406	6,891	16,385	0,10000
621	405	6,844	15,095	0,10000
622	402	6,900	16,903	0,10000
623	409	6,900	18,152	0,10000
624	407	6,880	17,579	0,10000
625	407	6,918	16,475	0,10000
626	406	6,905	16,799	0,10000
627	404	6,906	17,390	0,10000
628	406	6,883	16,722	0,10000
629	402	6,857	19,795	0,10000
630	405	6,892	17,305	0,10000
631	402	6,833	16,585	0,10000
632	408	6,837	16,522	0,10000
633	404	6,847	17,146	0,10000
634	405	6,859	18,048	0,10000
635	406	6,839	17,999	0,10000
636	407	6,850	18,122	0,10000
637	404	6,887	18,122	0,10000
638	408	6,794	15,282	0,10000
639	408	6,829	16,197	0,10000
640	404	6,811	17,870	0,10000
641	404	6,819	17,346	0,10000
642	402	6,842	17,193	0,10000
643	405	6,863	18,191	0,10000
644	405	6,858	17,898	0,10000
645	406	6,861	17,389	0,10000
646	408	6,849	17,085	0,10000
647	403	6,859	19,089	0,10000
648	406	6,869	18,148	0,10000
649	403	6,889	18,224	0,10000
650	406	6,859	17,631	0,10000
651	404	6,866	18,432	0,10000
652	402	6,859	18,632	0,10000
653	407	6,856	18,963	0,10000
654	405	6,831	19,114	0,10000
655	402	6,819	16,978	0,10000
656	405	6,826	16,043	0,10000
657	405	6,859	18,151	0,10000
658	404	6,875	17,169	0,10000
659	405	6,866	16,797	0,10000
660	405	6,882	19,609	0,10000
661	405	6,890	18,797	0,10000
662	403	6,852	19,426	0,10000
663	403	6,889	18,277	0,10000
664	405	6,857	18,669	0,10000
665	405	6,818	18,346	0,10000
666	404	6,873	19,357	0,10000
667	405	6,881	18,297	0,10000
668	407	6,878	18,272	0,10000
669	407	6,870	18,282	0,10000
670	405	6,860	19,003	0,10000
671	402	6,848	21,551	0,10000
672	406	6,842	21,885	0,10000
673	403	6,867	21,510	0,10000
674	402	6,861	20,243	0,10000
675	402	6,848	20,222	0,10000
676	403	6,809	23,593	0,10000
677	408	6,831	20,802	0,10000
678	409	6,805	18,930	0,10000
679	403	6,808	17,492	0,10000
680	406	6,836	16,773	0,10000
681	403	6,890	17,992	0,10000
682	406	6,878	17,177	0,10000
683	404	6,926	21,682	0,10000
684	407	6,880	19,007	0,10000
685	404	6,859	18,086	0,10000
686	401	6,853	18,020	0,10000
687	403	6,818	16,003	0,10000
688	404	6,824	18,551	0,10000
689	402	6,859	18,427	0,10000
690	404	6,883	16,907	0,10000
691	405	6,913	17,072	0,10000
692	406	6,903	17,085	0,10000
693	409	6,909	16,785	0,10000
694	402	6,918	18,737	0,10000
695	402	6,947	18,034	0,10000
696	407	6,931	19,416	0,10000
697	406	6,939	20,000	0,10000
698	407	6,903	19,504	0,10000
699	403	6,920	20,031	0,10000
700	408	6,885	19,939	0,10000
701	402	6,909	19,129	0,10000
702	404	6,914	19,155	0,10000
703	403	6,923	19,691	0,10000
704	404	6,901	18,166	0,10000
705	404	6,879	17,329	0,10000
706	405	6,863	17,699	0,10000
707	406	6,886	19,929	0,10000
708	402	6,836	18,962	0,10000
709	404	6,881	19,328	0,10000
710	404	6,894	19,772	0,10000
711	403	6,868	18,690	0,10000
712	402	6,888	19,954	0,10000
713	407	6,870	19,931	0,10000
714	404	6,847	18,945	0,10000
715	405	6,864	16,788	0,10000
716	404	6,839	17,905	0,10000
717	409	6,824	17,597	0,10000
718	407	6,852	17,596	0,10000
719	405	6,836	19,231	0,10000
720	407	6,836	20,256	0,10000
721	400	6,847	16,838	0,10000
722	404	6,824	15,721	0,10000
723	407	6,827	20,010	0,10000
724	410	6,852	20,288	0,10000
725	403	6,840	20,219	0,10000
726	405	6,825	18,627	0,10000
727	403	6,818	18,478	0,10000
728	407	6,833	18,004	0,10000
729	403	6,856	18,033	0,10000
730	413	6,829	17,401	0,10000
731	406	6,835	16,956	0,10000
732	404	6,833	17,871	0,10000
733	405	6,836	18,252	0,10000
734	408	6,802	17,144	0,10000
735	403	6,799	17,386	0,10000
736	402	6,744	15,625	0,10000
737	406	6,733	16,966	0,10000
738	405	6,720	18,935	0,10000
739	410	6,792	16,731	0,10000
740	409	6,775	18,749	0,10000
741	405	6,783	17,124	0,10000
742	404	6,792	19,760	0,10000
743	409	6,793	19,281	0,10000
744	406	6,834	19,132	0,10000
745	409	6,850	19,047	0,10000
746	405	6,892	19,301	0,10000
747	403	6,850	19,643	0,10000
748	403	6,887	17,019	0,10000
749	404	6,842	19,051	0,10000
750	403	6,879	18,699	0,10000
751	406	6,846	17,577	0,10000
752	404	6,830	19,148	0,10000
753	405	6,857	18,450	0,10000
754	405	6,835	18,824	0,10000
755	404	6,828	18,991	0,10000
756	405	6,838	18,078	0,10000
757	401	6,834	17,475	0,10000
758	404	6,850	17,012	0,10000
759	408	6,856	16,067	0,10000
760	401	6,894	17,240	0,10000
761	406	6,902	18,374	0,10000
762	410	6,898	17,545	0,10000
763	406	6,841	16,925	0,10000
764	406	6,838	18,140	0,10000
765	401	6,786	17,865	0,10000
766	408	6,755	19,066	0,10000
767	405	6,808	18,831	0,10000
768	403	6,788	20,030	0,10000
769	406	6,775	16,849	0,10000
770	404	6,773	16,261	0,10000
771	403	6,744	16,906	0,10000
772	407	6,750	16,647	0,10000
773	404	6,745	19,924	0,10000
774	407	6,724	19,138	0,10000
775	402	6,737	18,207	0,10000
776	403	6,743	17,197	0,10000
777	403	6,770	17,791	0,10000
778	405	6,766	18,313	0,10000
779	407	6,778	17,858	0,10000
780	404	6,783	17,124	0,10000
781	406	6,798	16,740	0,10000
782	404	6,787	16,891	0,10000
783	405	6,785	19,064	0,10000
784	404	6,847	19,064	0,10000
785	406	6,848	19,393	0,10000
786	405	6,848	18,087	0,10000
787	408	6,855	18,902	0,10000
788	408	6,813	19,327	0,10000
789	406	6,809	21,140	0,10000
790	403	6,792	19,210	0,10000
791	402	6,810	18,529	0,10000
792	404	6,802	17,809	0,10000
793	405	6,732	17,523	0,10000
794	404	6,759	16,563	0,10000
795	403	6,771	16,282	0,10000
796	401	6,761	17,688	0,10000
797	410	6,749	18,146	0,10000
798	403	6,743	15,548	0,10000
799	406	6,711	16,595	0,10000
800	405	6,744	16,827	0,10000
801	400	6,804	17,722	0,10000
802	402	6,763	17,590	0,10000
803	408	6,786	17,590	0,10000
804	404	6,769	17,278	0,10000
805	406	6,763	19,830	0,10000
806	405	6,750	20,535	0,10000
807	407	6,793	18,072	0,10000
808	407	6,776	17,696	0,10000
809	403	6,790	17,372	0,10000
810	403	6,814	21,023	0,10000
811	404	6,761	20,983	0,10000
812	405	6,731	19,573	0,10000
813	406	6,777	19,464	0,10000
814	402	6,834	20,312	0,10000
815	403	6,819	19,933	0,10000
816	406	6,805	16,857	0,10000
817	405	6,789	18,210	0,10000
818	409	6,796	18,167	0,10000
819	404	6,773	18,187	0,10000
820	407	6,781	19,781	0,10000
