generation	repeats	mean	best	mutation rate
187	305	8,961	31,474	0,00002
188	312	8,941	31,462	0,00002
189	318	8,938	31,415	0,00001
190	315	8,934	31,415	0,00001
191	320	8,943	31,404	0,00001
192	329	8,960	31,415	0,00001
193	316	8,949	31,415	0,00001
194	309	8,955	31,462	0,00001
195	314	8,962	31,462	0,00001
196	318	8,945	31,415	0,00001
197	312	8,957	31,462	0,00001
198	314	8,956	31,415	0,00001
199	310	8,949	31,404	0,00001
200	317	8,949	31,415	0,00001
201	312	8,950	31,415	0,00001
202	320	8,935	31,462	0,00001
203	318	8,937	31,415	0,00001
204	322	8,929	31,415	0,00001
205	315	8,933	31,404	0,00001
206	312	8,943	31,415	0,00001
207	316	8,944	31,404	0,00001
208	314	8,948	31,462	0,00001
209	314	8,941	31,474	0,00001
210	315	8,943	31,474	0,00001
211	319	8,956	31,462	0,00000
212	318	8,938	31,404	0,00000
213	317	8,934	31,404	0,00000
214	318	8,924	31,404	0,00000
215	319	8,942	31,404	0,00000
216	314	8,937	31,474	0,00000
217	326	8,945	31,474	0,00000
218	309	8,930	31,462	0,00000
219	312	8,933	31,404	0,00000
220	309	8,944	31,404	0,00000
221	320	8,944	31,404	0,00000
222	319	8,932	31,415	0,00000
223	318	8,954	31,462	0,00000
224	313	8,937	31,474	0,00000
225	313	8,948	31,404	0,00000
226	309	8,940	31,415	0,00000
227	314	8,929	31,474	0,00000
228	313	8,939	31,474	0,00000
229	314	8,949	31,474	0,00000
230	313	8,940	31,404	0,00000
231	312	8,943	31,415	0,00000
232	313	8,940	31,404	0,00000
233	318	8,933	31,415	0,00000
234	320	8,950	31,415	0,00000
235	318	8,937	31,474	0,00000
236	320	8,951	31,462	0,00000
237	315	8,938	31,462	0,00000
238	313	8,946	31,462	0,00000
239	310	8,955	31,474	0,00000
240	310	8,946	31,474	0,00000
241	316	8,942	31,415	0,00000
242	319	8,956	31,415	0,00000
243	313	8,946	31,404	0,00000
244	309	8,950	31,474	0,00000
245	315	8,966	31,474	0,00000
246	307	8,945	31,474	0,00000
247	313	8,935	31,462	0,00000
248	326	8,945	31,462	0,00000
249	316	8,957	31,474	0,00000
250	310	8,947	31,415	0,00000
251	316	8,947	31,404	0,00000
252	307	8,947	31,404	0,00000
253	311	8,938	31,415	0,00000
254	332	8,938	31,415	0,00000
255	310	8,949	31,462	0,00000
256	311	8,945	31,474	0,00000
257	318	8,939	31,415	0,00000
258	315	8,943	31,462	0,00000
259	316	8,947	31,462	0,00000
260	326	8,935	31,462	0,00000
261	324	8,938	31,462	0,00000
262	326	8,942	31,462	0,00000
263	312	8,946	31,415	0,00000
264	313	8,941	31,404	0,00000
265	322	8,953	31,474	0,00000
266	326	8,951	31,474	0,00000
267	319	8,947	31,462	0,00000
268	317	8,952	31,474	0,00000
269	322	8,953	31,404	0,00000
270	323	8,953	31,404	0,00000
271	317	8,957	31,415	0,00000
272	314	8,946	31,415	0,00000
273	307	8,950	31,474	0,00000
274	330	8,948	31,415	0,00000
275	310	8,962	31,462	0,00000
276	316	8,943	31,404	0,00000
277	329	8,946	31,404	0,00000
278	320	8,953	31,462	0,00000
279	311	8,946	31,404	0,00000
280	319	8,947	31,474	0,00000
281	315	8,948	31,404	0,00000
282	324	8,954	31,462	0,00000
283	315	8,945	31,474	0,00000
284	318	8,943	31,474	0,00000
285	318	8,949	31,462	0,00000
286	320	8,957	31,474	0,00000
287	314	8,948	31,404	0,00000
288	309	8,946	31,474	0,00000
289	319	8,954	31,462	0,00000
290	319	8,960	31,474	0,00000
291	318	8,951	31,474	0,00000
292	328	8,931	31,474	0,00000
293	322	8,927	31,474	0,00000
294	312	8,950	31,474	0,00000
295	323	8,964	31,474	0,00000
296	322	8,960	31,404	0,00000
297	311	8,965	31,415	0,00000
298	325	8,946	31,462	0,00000
299	316	8,946	31,474	0,00000
300	317	8,956	31,415	0,00000
301	318	8,955	31,415	0,00000
302	327	8,940	31,462	0,00000
303	320	8,955	31,415	0,00000
304	322	8,948	31,474	0,00000
305	309	8,965	31,404	0,00000
306	322	8,962	31,415	0,00000
307	312	8,963	31,462	0,00000
308	320	8,965	31,415	0,00000
309	329	8,958	31,474	0,00000
310	317	8,949	31,474	0,00000
311	323	8,941	31,474	0,00000
312	322	8,963	31,404	0,00000
313	315	8,967	31,474	0,00000
314	317	8,975	31,462	0,00000
315	311	8,964	31,462	0,00000
316	317	8,965	31,415	0,00000
317	316	8,959	31,462	0,00000
318	321	8,966	31,415	0,00000
319	318	8,957	31,474	0,00000
320	313	8,957	31,415	0,00000
321	310	8,942	31,415	0,00000
322	311	8,967	31,462	0,00000
323	323	8,975	31,462	0,00000
324	317	8,971	31,462	0,00000
325	312	8,976	31,404	0,00000
326	320	8,964	31,415	0,00000
327	313	8,956	31,415	0,00000
328	319	8,968	31,462	0,00000
329	321	8,954	31,474	0,00000
330	319	8,964	31,474	0,00000
331	307	8,959	31,404	0,00000
332	306	8,957	31,415	0,00000
333	312	8,961	31,415	0,00000
334	323	8,955	31,415	0,00000
335	318	8,955	31,404	0,00000
336	316	8,935	31,462	0,00000
337	316	8,935	31,404	0,00000
338	319	8,945	31,462	0,00000
339	315	8,931	31,415	0,00000
340	305	8,951	31,474	0,00000
341	309	8,951	31,462	0,00000
342	315	8,955	31,462	0,00000
343	314	8,948	31,404	0,00000
344	314	8,951	31,415	0,00000
345	315	8,953	31,404	0,00000
346	315	8,960	31,415	0,00000
347	318	8,962	31,415	0,00000
348	311	8,953	31,415	0,00000
349	320	8,945	31,474	0,00000
350	321	8,947	31,474	0,00000
351	310	8,945	31,474	0,00000
352	315	8,950	31,404	0,00000
353	327	8,944	31,474	0,00000
354	326	8,952	31,474	0,00000
355	314	8,961	31,462	0,00000
356	314	8,954	31,474	0,00000
357	314	8,947	31,462	0,00000
358	329	8,933	31,474	0,00000
359	310	8,953	31,474	0,00000
360	327	8,944	31,404	0,00000
361	316	8,954	31,462	0,00000
362	312	8,960	31,474	0,00000
363	326	8,953	31,415	0,00000
364	318	8,968	31,474	0,00000
365	310	8,958	31,474	0,00000
366	318	8,933	31,404	0,00000
367	313	8,929	31,404	0,00000
368	314	8,946	31,462	0,00000
369	320	8,954	31,415	0,00000
370	315	8,953	31,462	0,00000
371	323	8,952	31,404	0,00000
372	317	8,957	31,474	0,00000
373	314	8,950	31,404	0,00000
374	314	8,957	31,462	0,00000
375	316	8,966	31,404	0,00000
376	314	8,961	31,462	0,00000
377	313	8,953	31,404	0,00000
378	318	8,956	31,404	0,00000
379	322	8,955	31,415	0,00000
380	318	8,970	31,474	0,00000
381	323	8,973	31,474	0,00000
382	317	8,936	31,415	0,00000
383	318	8,938	31,415	0,00000
384	319	8,960	31,462	0,00000
385	326	8,968	31,462	0,00000
386	316	8,951	31,474	0,00000
387	320	8,947	31,404	0,00000
388	325	8,950	31,474	0,00000
389	314	8,955	31,462	0,00000
390	309	8,960	31,474	0,00000
391	313	8,963	31,404	0,00000
392	314	8,969	31,415	0,00000
393	328	8,955	31,415	0,00000
394	314	8,953	31,404	0,00000
395	311	8,960	31,474	0,00000
396	315	8,959	31,415	0,00000
397	311	8,961	31,474	0,00000
398	313	8,963	31,404	0,00000
399	327	8,973	31,474	0,00000
400	330	8,961	31,415	0,00000
401	325	8,951	31,415	0,00000
402	325	8,936	31,415	0,00000
403	319	8,939	31,462	0,00000
404	308	8,939	31,474	0,00000
405	317	8,948	31,462	0,00000
406	317	8,937	31,474	0,00000
407	322	8,959	31,474	0,00000
408	330	8,962	31,415	0,00000
409	317	8,963	31,415	0,00000
410	314	8,946	31,404	0,00000
411	317	8,966	31,462	0,00000
412	314	8,951	31,404	0,00000
413	312	8,950	31,474	0,00000
414	325	8,942	31,415	0,00000
415	312	8,941	31,404	0,00000
416	320	8,937	31,415	0,00000
417	325	8,933	31,462	0,00000
418	328	8,946	31,404	0,00000
419	319	8,950	31,462	0,00000
420	318	8,956	31,415	0,00000
421	327	8,941	31,474	0,00000
422	322	8,945	31,415	0,00000
423	323	8,942	31,462	0,00000
424	317	8,933	31,404	0,00000
425	322	8,943	31,462	0,00000
426	312	8,944	31,415	0,00000
427	318	8,931	31,474	0,00000
428	327	8,949	31,404	0,00000
429	320	8,950	31,474	0,00000
430	316	8,961	31,462	0,00000
431	313	8,956	31,415	0,00000
432	322	8,951	31,415	0,00000
433	312	8,948	31,474	0,00000
434	313	8,955	31,404	0,00000
435	325	8,949	31,404	0,00000
436	321	8,938	31,462	0,00000
437	319	8,954	31,404	0,00000
438	319	8,934	31,404	0,00000
439	316	8,945	31,462	0,00000
440	316	8,963	31,462	0,00000
441	313	8,965	31,415	0,00000
442	311	8,938	31,462	0,00000
443	313	8,939	31,415	0,00000
444	316	8,942	31,404	0,00000
445	314	8,967	31,474	0,00000
446	322	8,948	31,462	0,00000
447	320	8,950	31,415	0,00000
448	311	8,958	31,415	0,00000
449	315	8,956	31,404	0,00000
450	324	8,953	31,474	0,00000
451	324	8,961	31,462	0,00000
452	319	8,961	31,404	0,00000
453	315	8,954	31,404	0,00000
454	313	8,952	31,415	0,00000
455	313	8,954	31,404	0,00000
456	316	8,927	31,404	0,00000
457	313	8,948	31,474	0,00000
458	327	8,944	31,462	0,00000
459	320	8,947	31,462	0,00000
460	319	8,945	31,462	0,00000
461	325	8,958	31,404	0,00000
462	316	8,945	31,462	0,00000
463	316	8,941	31,474	0,00000
464	314	8,940	31,404	0,00000
465	319	8,950	31,462	0,00000
466	322	8,950	31,462	0,00000
467	322	8,944	31,404	0,00000
468	316	8,952	31,415	0,00000
469	321	8,949	31,404	0,00000
470	320	8,957	31,474	0,00000
471	330	8,956	31,404	0,00000
472	324	8,958	31,462	0,00000
473	320	8,944	31,415	0,00000
474	322	8,950	31,474	0,00000
475	323	8,955	31,474	0,00000
476	319	8,965	31,474	0,00000
477	319	8,956	31,415	0,00000
478	321	8,953	31,415	0,00000
479	319	8,938	31,404	0,00000
480	325	8,936	31,404	0,00000
481	312	8,955	31,474	0,00000
482	311	8,943	31,462	0,00000
483	322	8,949	31,462	0,00000
484	325	8,950	31,415	0,00000
485	318	8,957	31,462	0,00000
486	318	8,953	31,462	0,00000
487	319	8,962	31,462	0,00000
488	325	8,965	31,415	0,00000
489	329	8,965	31,415	0,00000
490	320	8,966	31,474	0,00000
491	310	8,971	31,462	0,00000
492	320	8,961	31,415	0,00000
493	330	8,953	31,415	0,00000
494	329	8,945	31,474	0,00000
495	322	8,949	31,462	0,00000
496	326	8,948	31,404	0,00000
497	317	8,949	31,415	0,00000
498	318	8,955	31,462	0,00000
499	319	8,974	31,404	0,00000
500	315	8,963	31,404	0,00000
501	316	8,941	31,474	0,00000
502	320	8,953	31,474	0,00000
503	320	8,944	31,474	0,00000
504	318	8,933	31,415	0,00000
505	322	8,945	31,415	0,00000
506	314	8,953	31,462	0,00000
507	313	8,970	31,415	0,00000
508	320	8,970	31,474	0,00000
509	316	8,955	31,415	0,00000
510	320	8,960	31,415	0,00000
511	320	8,975	31,474	0,00000
512	316	8,951	31,415	0,00000
513	325	8,960	31,474	0,00000
514	320	8,955	31,404	0,00000
515	322	8,961	31,415	0,00000
516	331	8,948	31,474	0,00000
517	313	8,956	31,462	0,00000
518	318	8,952	31,415	0,00000
519	319	8,946	31,474	0,00000
520	315	8,952	31,415	0,00000
521	314	8,962	31,404	0,00000
522	313	8,961	31,462	0,00000
523	316	8,963	31,404	0,00000
524	318	8,969	31,404	0,00000
525	324	8,962	31,415	0,00000
526	319	8,959	31,474	0,00000
527	325	8,952	31,462	0,00000
528	318	8,960	31,474	0,00000
529	321	8,974	31,415	0,00000
530	326	8,958	31,404	0,00000
531	323	8,940	31,462	0,00000
532	318	8,950	31,462	0,00000
533	317	8,951	31,474	0,00000
534	315	8,957	31,462	0,00000
535	314	8,959	31,404	0,00000
536	322	8,966	31,474	0,00000
537	315	8,954	31,474	0,00000
538	319	8,949	31,415	0,00000
539	313	8,934	31,474	0,00000
540	315	8,935	31,462	0,00000
541	314	8,940	31,474	0,00000
542	314	8,939	31,474	0,00000
543	321	8,966	31,462	0,00000
544	312	8,956	31,474	0,00000
545	315	8,946	31,415	0,00000
546	313	8,954	31,404	0,00000
547	328	8,958	31,474	0,00000
548	319	8,950	31,474	0,00000
549	317	8,953	31,404	0,00000
550	316	8,934	31,462	0,00000
