generation	repeats	mean	best	mutation rate
116	500	7,585	18,662	0,10000
117	500	7,628	19,340	0,10000
118	500	7,642	19,184	0,10000
119	500	7,616	18,316	0,10000
120	500	7,623	19,369	0,10000
121	500	7,598	18,576	0,10000
122	500	7,588	18,804	0,10000
123	500	7,637	20,255	0,10000
124	500	7,629	22,284	0,10000
125	500	7,634	19,950	0,10000
126	500	7,640	19,557	0,10000
127	500	7,613	21,653	0,10000
128	500	7,572	18,753	0,10000
129	500	7,594	21,899	0,10000
130	500	7,612	22,824	0,10000
131	500	7,625	21,034	0,10000
132	500	7,634	21,161	0,10000
133	500	7,560	19,333	0,10000
134	500	7,578	20,208	0,10000
135	500	7,559	20,314	0,10000
136	500	7,549	22,928	0,10000
137	500	7,588	20,211	0,10000
138	500	7,550	18,839	0,10000
139	500	7,527	17,206	0,10000
140	500	7,515	19,631	0,10000
141	500	7,507	17,776	0,10000
142	500	7,454	18,486	0,10000
143	500	7,481	23,747	0,10000
144	500	7,459	23,919	0,10000
145	500	7,472	21,021	0,10000
146	500	7,474	20,049	0,10000
147	500	7,477	19,634	0,10000
148	500	7,472	20,689	0,10000
149	500	7,491	19,036	0,10000
150	500	7,487	20,381	0,10000
151	500	7,468	20,313	0,10000
152	500	7,517	22,147	0,10000
153	500	7,494	19,806	0,10000
154	500	7,511	17,835	0,10000
155	500	7,442	17,825	0,10000
156	500	7,440	18,860	0,10000
157	500	7,417	16,767	0,10000
158	500	7,424	19,486	0,10000
159	500	7,363	17,265	0,10000
160	500	7,405	20,632	0,10000
161	500	7,372	18,667	0,10000
162	500	7,384	18,953	0,10000
163	500	7,383	21,297	0,10000
164	500	7,387	18,773	0,10000
165	500	7,410	21,963	0,10000
166	500	7,437	17,784	0,10000
167	500	7,438	18,943	0,10000
168	500	7,438	19,595	0,10000
169	500	7,503	19,779	0,10000
170	500	7,509	20,532	0,10000
171	500	7,441	21,625	0,10000
172	500	7,436	19,339	0,10000
173	500	7,448	19,919	0,10000
174	500	7,414	17,387	0,10000
175	500	7,389	17,879	0,10000
176	500	7,395	18,368	0,10000
177	500	7,368	18,479	0,10000
178	500	7,332	18,854	0,10000
179	500	7,338	19,914	0,10000
180	500	7,349	18,821	0,10000
181	500	7,372	17,924	0,10000
182	500	7,341	17,735	0,10000
183	500	7,368	18,144	0,10000
184	500	7,335	19,911	0,10000
185	500	7,312	21,253	0,10000
186	500	7,296	18,684	0,10000
187	500	7,287	20,567	0,10000
188	500	7,327	19,027	0,10000
189	500	7,325	17,634	0,10000
190	500	7,312	17,873	0,10000
191	500	7,284	19,164	0,10000
192	500	7,278	19,162	0,10000
193	500	7,288	21,907	0,10000
194	500	7,279	19,678	0,10000
195	500	7,313	18,404	0,10000
196	500	7,268	18,399	0,10000
197	500	7,303	20,766	0,10000
198	500	7,318	20,531	0,10000
199	500	7,317	21,474	0,10000
200	500	7,327	20,950	0,10000
201	500	7,301	19,739	0,10000
202	500	7,286	19,240	0,10000
203	500	7,265	17,980	0,10000
204	500	7,212	17,060	0,10000
205	500	7,201	17,622	0,10000
206	500	7,251	20,440	0,10000
207	500	7,267	19,981	0,10000
208	500	7,239	19,805	0,10000
209	500	7,278	16,966	0,10000
210	500	7,286	18,662	0,10000
211	500	7,278	20,182	0,10000
212	500	7,248	19,985	0,10000
213	500	7,242	18,658	0,10000
214	500	7,290	23,183	0,10000
215	500	7,266	19,034	0,10000
216	500	7,257	17,585	0,10000
217	500	7,247	19,260	0,10000
218	500	7,247	18,624	0,10000
219	500	7,240	17,775	0,10000
220	500	7,215	21,033	0,10000
221	500	7,223	17,788	0,10000
222	500	7,213	18,890	0,10000
223	500	7,210	17,799	0,10000
224	500	7,218	18,819	0,10000
225	500	7,210	17,843	0,10000
226	500	7,221	18,423	0,10000
227	500	7,231	18,316	0,10000
228	500	7,202	18,812	0,10000
229	500	7,227	20,060	0,10000
230	500	7,222	22,438	0,10000
231	500	7,216	20,457	0,10000
232	500	7,226	19,052	0,10000
233	500	7,162	19,471	0,10000
234	500	7,185	19,199	0,10000
235	500	7,192	17,945	0,10000
236	500	7,198	19,108	0,10000
237	500	7,222	18,419	0,10000
238	500	7,235	21,144	0,10000
239	500	7,245	18,287	0,10000
240	500	7,216	19,596	0,10000
241	500	7,225	19,214	0,10000
242	500	7,174	20,606	0,10000
243	500	7,174	22,004	0,10000
244	500	7,160	18,004	0,10000
245	500	7,164	19,453	0,10000
246	500	7,145	19,138	0,10000
247	500	7,135	18,956	0,10000
248	500	7,097	18,611	0,10000
249	500	7,070	18,950	0,10000
250	500	7,141	19,410	0,10000
251	500	7,143	20,906	0,10000
252	500	7,204	22,252	0,10000
253	500	7,167	18,996	0,10000
254	500	7,104	17,575	0,10000
255	500	7,094	19,166	0,10000
256	500	7,083	18,850	0,10000
257	500	7,092	17,355	0,10000
258	500	7,076	18,516	0,10000
259	500	7,100	16,310	0,10000
260	500	7,068	17,456	0,10000
261	500	7,035	18,183	0,10000
262	500	7,070	20,343	0,10000
263	500	7,088	21,778	0,10000
264	500	7,109	18,359	0,10000
265	500	7,098	18,179	0,10000
266	500	7,096	20,594	0,10000
267	500	7,080	23,946	0,10000
268	500	7,080	21,901	0,10000
269	500	7,058	20,444	0,10000
270	500	7,060	19,611	0,10000
271	500	7,042	20,003	0,10000
272	500	7,038	19,837	0,10000
273	500	7,049	19,190	0,10000
274	500	7,046	17,602	0,10000
275	500	7,023	17,614	0,10000
276	500	7,043	19,565	0,10000
277	500	7,014	16,945	0,10000
278	500	7,022	18,745	0,10000
279	500	7,039	20,466	0,10000
280	500	7,031	16,838	0,10000
281	500	7,001	18,587	0,10000
282	500	7,012	19,735	0,10000
283	500	7,012	18,312	0,10000
284	500	7,017	17,718	0,10000
285	500	7,031	17,557	0,10000
286	500	7,042	18,461	0,10000
287	500	7,034	20,128	0,10000
288	500	7,057	20,599	0,10000
289	500	7,103	20,231	0,10000
290	500	7,118	19,615	0,10000
291	500	7,133	21,182	0,10000
292	500	7,105	19,624	0,10000
293	500	7,086	17,929	0,10000
294	500	7,100	19,658	0,10000
295	500	7,088	20,642	0,10000
296	500	7,037	19,922	0,10000
297	500	7,048	17,272	0,10000
298	500	7,092	17,022	0,10000
299	500	7,091	18,768	0,10000
300	500	7,087	18,969	0,10000
301	500	7,055	21,692	0,10000
302	500	6,996	20,980	0,10000
303	500	6,960	19,002	0,10000
304	500	6,977	18,374	0,10000
305	500	6,997	19,073	0,10000
306	500	6,961	17,887	0,10000
307	500	6,915	16,807	0,10000
308	500	6,875	15,687	0,10000
309	500	6,885	18,584	0,10000
310	500	6,938	18,114	0,10000
311	500	6,927	16,701	0,10000
312	500	6,939	19,299	0,10000
313	500	6,908	19,363	0,10000
314	500	6,929	20,499	0,10000
315	500	7,009	19,632	0,10000
316	500	7,015	21,581	0,10000
317	500	7,001	21,582	0,10000
318	500	6,988	23,293	0,10000
319	500	6,994	18,004	0,10000
320	500	6,979	17,569	0,10000
321	500	6,993	17,464	0,10000
322	500	6,996	21,189	0,10000
323	500	7,005	19,737	0,10000
324	500	7,028	18,840	0,10000
325	500	6,981	19,102	0,10000
326	500	6,922	19,396	0,10000
327	500	6,974	20,580	0,10000
328	500	6,993	20,897	0,10000
329	500	7,002	19,725	0,10000
330	500	7,000	19,334	0,10000
331	500	6,991	18,528	0,10000
332	500	7,035	18,524	0,10000
333	500	6,990	21,110	0,10000
334	500	6,989	21,709	0,10000
335	500	6,986	22,223	0,10000
336	500	6,948	19,510	0,10000
337	500	6,945	19,936	0,10000
338	500	6,955	18,072	0,10000
339	500	6,992	17,708	0,10000
340	500	6,967	19,800	0,10000
341	500	7,004	18,741	0,10000
342	500	6,974	19,183	0,10000
343	500	6,970	19,152	0,10000
344	500	6,947	21,168	0,10000
345	500	6,988	20,222	0,10000
346	500	6,999	20,053	0,10000
347	500	6,966	18,287	0,10000
348	500	6,959	21,529	0,10000
349	500	6,963	20,151	0,10000
350	500	6,929	19,681	0,10000
351	500	6,935	17,660	0,10000
352	500	6,906	19,335	0,10000
353	500	6,909	17,538	0,10000
354	500	6,946	18,680	0,10000
355	500	6,906	16,607	0,10000
356	500	6,901	19,265	0,10000
357	500	6,922	18,616	0,10000
358	500	6,914	18,858	0,10000
359	500	6,912	20,263	0,10000
360	500	6,927	17,258	0,10000
361	500	6,971	17,747	0,10000
362	500	7,020	19,187	0,10000
363	500	7,032	20,251	0,10000
364	500	7,008	18,958	0,10000
365	500	6,991	18,580	0,10000
366	500	6,982	20,397	0,10000
367	500	7,028	21,011	0,10000
368	500	7,037	18,129	0,10000
369	500	6,988	20,458	0,10000
370	500	6,987	19,260	0,10000
371	500	6,947	20,476	0,10000
372	500	6,984	20,118	0,10000
373	500	6,964	18,911	0,10000
374	500	6,968	18,605	0,10000
375	500	7,012	20,052	0,10000
376	500	7,010	21,050	0,10000
377	500	6,980	23,027	0,10000
378	500	6,935	20,967	0,10000
379	500	6,907	20,165	0,10000
380	500	6,910	17,704	0,10000
381	500	6,919	20,165	0,10000
382	500	6,944	21,032	0,10000
383	500	6,942	21,267	0,10000
384	500	6,936	17,651	0,10000
385	500	6,939	23,435	0,10000
386	500	6,925	21,911	0,10000
387	500	6,914	21,275	0,10000
388	500	6,921	19,866	0,10000
389	500	6,866	19,052	0,10000
390	500	6,866	19,286	0,10000
391	500	6,884	21,034	0,10000
392	500	6,859	19,798	0,10000
393	500	6,846	21,274	0,10000
394	500	6,880	16,982	0,10000
395	500	6,899	17,633	0,10000
396	500	6,872	16,868	0,10000
397	500	6,882	18,727	0,10000
398	500	6,853	20,883	0,10000
399	500	6,855	21,672	0,10000
400	500	6,828	17,583	0,10000
401	500	6,907	17,761	0,10000
402	500	6,905	18,009	0,10000
403	500	6,925	18,926	0,10000
404	500	6,901	18,976	0,10000
405	500	6,896	20,540	0,10000
406	500	6,893	20,662	0,10000
407	500	6,849	18,640	0,10000
408	500	6,781	17,254	0,10000
409	500	6,827	19,781	0,10000
410	500	6,833	17,276	0,10000
411	500	6,834	18,889	0,10000
412	500	6,804	17,922	0,10000
413	500	6,839	18,655	0,10000
414	500	6,811	17,517	0,10000
415	500	6,823	17,701	0,10000
416	500	6,826	17,968	0,10000
417	500	6,875	20,959	0,10000
418	500	6,851	18,250	0,10000
419	500	6,828	19,359	0,10000
420	500	6,867	18,655	0,10000
421	500	6,896	17,762	0,10000
422	500	6,862	18,435	0,10000
423	500	6,899	19,169	0,10000
424	500	6,864	18,080	0,10000
425	500	6,848	19,033	0,10000
426	500	6,810	19,579	0,10000
427	500	6,822	16,857	0,10000
428	500	6,842	19,267	0,10000
429	500	6,891	20,296	0,10000
430	500	6,883	20,510	0,10000
431	500	6,896	20,092	0,10000
432	500	6,901	20,398	0,10000
433	500	6,883	18,213	0,10000
434	500	6,848	19,226	0,10000
435	500	6,863	18,322	0,10000
436	500	6,898	20,704	0,10000
437	500	6,908	20,308	0,10000
438	500	6,934	18,209	0,10000
439	500	6,973	18,670	0,10000
440	500	6,973	18,760	0,10000
441	500	6,942	19,270	0,10000
442	500	6,957	18,649	0,10000
443	500	6,982	19,084	0,10000
444	500	6,931	20,770	0,10000
445	500	6,929	21,647	0,10000
446	500	6,924	17,816	0,10000
447	500	6,962	24,037	0,10000
448	500	6,948	23,408	0,10000
449	500	6,917	18,655	0,10000
450	500	6,920	17,726	0,10000
451	500	6,922	19,529	0,10000
452	500	6,877	18,635	0,10000
453	500	6,877	18,142	0,10000
454	500	6,895	17,714	0,10000
455	500	6,886	16,457	0,10000
456	500	6,920	17,062	0,10000
457	500	6,931	20,082	0,10000
458	500	6,942	19,903	0,10000
459	500	6,940	20,318	0,10000
460	500	6,926	20,620	0,10000
461	500	6,959	21,208	0,10000
462	500	6,912	21,156	0,10000
463	500	6,922	23,031	0,10000
464	500	6,896	19,138	0,10000
465	500	6,841	18,080	0,10000
466	500	6,870	17,985	0,10000
467	500	6,854	20,444	0,10000
468	500	6,878	18,430	0,10000
469	500	6,889	22,364	0,10000
470	500	6,860	21,705	0,10000
471	500	6,863	19,659	0,10000
472	500	6,827	17,844	0,10000
473	500	6,808	18,629	0,10000
474	500	6,804	19,115	0,10000
475	500	6,813	19,791	0,10000
476	500	6,798	19,360	0,10000
477	500	6,863	19,981	0,10000
478	500	6,804	20,415	0,10000
479	500	6,816	18,628	0,10000
480	500	6,823	19,567	0,10000
481	500	6,819	20,309	0,10000
482	500	6,796	22,224	0,10000
483	500	6,773	19,290	0,10000
484	500	6,804	19,708	0,10000
485	500	6,845	19,363	0,10000
486	500	6,847	19,419	0,10000
487	500	6,853	18,119	0,10000
488	500	6,813	18,482	0,10000
489	500	6,807	20,647	0,10000
490	500	6,782	19,242	0,10000
491	500	6,798	18,611	0,10000
492	500	6,822	19,306	0,10000
493	500	6,779	19,747	0,10000
494	500	6,807	20,032	0,10000
495	500	6,833	21,495	0,10000
496	500	6,817	19,454	0,10000
497	500	6,812	22,029	0,10000
498	500	6,814	19,406	0,10000
499	500	6,829	19,963	0,10000
500	500	6,800	19,443	0,10000
501	500	6,775	20,096	0,10000
502	500	6,768	18,731	0,10000
503	500	6,790	17,376	0,10000
504	500	6,783	19,571	0,10000
505	500	6,738	15,672	0,10000
506	500	6,775	18,065	0,10000
507	500	6,789	20,738	0,10000
508	500	6,802	19,704	0,10000
509	500	6,805	18,280	0,10000
510	500	6,781	20,212	0,10000
511	500	6,744	19,247	0,10000
512	500	6,727	17,266	0,10000
513	500	6,737	17,709	0,10000
514	500	6,757	18,881	0,10000
515	500	6,753	17,732	0,10000
516	500	6,708	18,869	0,10000
517	500	6,749	18,084	0,10000
518	500	6,779	17,247	0,10000
519	500	6,746	19,559	0,10000
520	500	6,771	18,077	0,10000
521	500	6,776	17,932	0,10000
522	500	6,792	18,797	0,10000
523	500	6,789	20,484	0,10000
524	500	6,758	19,929	0,10000
525	500	6,764	17,868	0,10000
526	500	6,778	18,600	0,10000
527	500	6,802	18,029	0,10000
528	500	6,768	18,859	0,10000
529	500	6,749	19,086	0,10000
530	500	6,749	20,587	0,10000
531	500	6,770	21,772	0,10000
532	500	6,756	20,739	0,10000
533	500	6,776	20,058	0,10000
534	500	6,762	20,916	0,10000
535	500	6,741	18,452	0,10000
536	500	6,806	19,842	0,10000
537	500	6,760	18,049	0,10000
538	500	6,788	19,025	0,10000
539	500	6,744	18,470	0,10000
540	500	6,712	17,742	0,10000
541	500	6,693	16,969	0,10000
542	500	6,674	17,236	0,10000
543	500	6,715	18,342	0,10000
544	500	6,701	16,549	0,10000
545	500	6,696	17,961	0,10000
546	500	6,702	18,463	0,10000
547	500	6,709	17,991	0,10000
548	500	6,711	18,638	0,10000
549	500	6,707	18,257	0,10000
550	500	6,722	18,461	0,10000
551	500	6,725	17,084	0,10000
552	500	6,714	21,218	0,10000
553	500	6,662	17,003	0,10000
554	500	6,708	18,154	0,10000
555	500	6,705	17,104	0,10000
556	500	6,748	18,207	0,10000
557	500	6,726	18,919	0,10000
558	500	6,682	19,248	0,10000
559	500	6,740	20,333	0,10000
560	500	6,755	19,805	0,10000
561	500	6,734	19,692	0,10000
562	500	6,772	19,325	0,10000
563	500	6,778	20,178	0,10000
564	500	6,774	19,377	0,10000
565	500	6,742	19,975	0,10000
566	500	6,701	17,630	0,10000
567	500	6,743	19,880	0,10000
568	500	6,770	19,725	0,10000
569	500	6,753	20,284	0,10000
570	500	6,802	21,688	0,10000
571	500	6,767	19,556	0,10000
572	500	6,776	21,836	0,10000
573	500	6,749	21,657	0,10000
574	500	6,807	21,861	0,10000
575	500	6,770	22,137	0,10000
576	500	6,784	18,236	0,10000
577	500	6,811	20,296	0,10000
578	500	6,798	21,422	0,10000
579	500	6,772	21,397	0,10000
580	500	6,766	21,932	0,10000
581	500	6,760	20,749	0,10000
582	500	6,760	21,487	0,10000
583	500	6,761	19,956	0,10000
584	500	6,752	21,255	0,10000
585	500	6,783	22,869	0,10000
586	500	6,783	22,393	0,10000
587	500	6,775	21,569	0,10000
588	500	6,753	20,589	0,10000
589	500	6,721	20,626	0,10000
590	500	6,770	21,310	0,10000
591	500	6,745	18,539	0,10000
592	500	6,770	19,336	0,10000
593	500	6,762	18,470	0,10000
594	500	6,751	19,923	0,10000
595	500	6,699	19,490	0,10000
596	500	6,652	19,303	0,10000
597	500	6,602	17,741	0,10000
598	500	6,606	19,378	0,10000
599	500	6,605	19,223	0,10000
600	500	6,641	19,770	0,10000
601	500	6,677	16,989	0,10000
602	500	6,680	20,019	0,10000
603	500	6,661	17,095	0,10000
604	500	6,653	19,204	0,10000
605	500	6,689	18,838	0,10000
606	500	6,675	21,448	0,10000
607	500	6,728	20,648	0,10000
608	500	6,760	19,090	0,10000
609	500	6,772	19,223	0,10000
610	500	6,762	19,767	0,10000
611	500	6,738	19,938	0,10000
612	500	6,784	18,723	0,10000
613	500	6,795	18,872	0,10000
614	500	6,765	19,008	0,10000
615	500	6,755	17,294	0,10000
616	500	6,708	19,056	0,10000
617	500	6,677	19,073	0,10000
618	500	6,664	18,386	0,10000
619	500	6,686	17,864	0,10000
620	500	6,711	17,710	0,10000
621	500	6,699	19,393	0,10000
622	500	6,742	21,170	0,10000
623	500	6,734	17,695	0,10000
624	500	6,705	20,183	0,10000
625	500	6,645	18,917	0,10000
626	500	6,649	20,441	0,10000
627	500	6,634	17,997	0,10000
628	500	6,638	19,657	0,10000
629	500	6,630	17,795	0,10000
630	500	6,632	17,821	0,10000
631	500	6,653	18,528	0,10000
632	500	6,658	18,479	0,10000
633	500	6,691	18,927	0,10000
634	500	6,641	20,619	0,10000
635	500	6,676	19,447	0,10000
636	500	6,698	19,427	0,10000
637	500	6,702	18,987	0,10000
638	500	6,717	18,161	0,10000
639	500	6,697	20,990	0,10000
640	500	6,729	18,751	0,10000
641	500	6,684	21,303	0,10000
642	500	6,666	18,675	0,10000
643	500	6,700	21,245	0,10000
644	500	6,711	19,402	0,10000
645	500	6,711	19,133	0,10000
646	500	6,686	19,458	0,10000
647	500	6,687	20,688	0,10000
648	500	6,669	18,438	0,10000
649	500	6,637	19,460	0,10000
650	500	6,621	19,943	0,10000
651	500	6,625	19,905	0,10000
652	500	6,671	22,725	0,10000
653	500	6,624	20,266	0,10000
654	500	6,628	20,484	0,10000
655	500	6,597	18,786	0,10000
656	500	6,611	18,520	0,10000
657	500	6,630	20,729	0,10000
658	500	6,643	20,030	0,10000
659	500	6,646	19,634	0,10000
660	500	6,677	19,413	0,10000
661	500	6,667	20,499	0,10000
662	500	6,627	20,000	0,10000
663	500	6,632	20,354	0,10000
664	500	6,650	18,727	0,10000
665	500	6,648	20,307	0,10000
666	500	6,672	22,370	0,10000
667	500	6,658	20,218	0,10000
668	500	6,650	20,204	0,10000
669	500	6,660	21,189	0,10000
670	500	6,620	18,603	0,10000
671	500	6,635	22,513	0,10000
672	500	6,664	20,675	0,10000
673	500	6,665	20,937	0,10000
674	500	6,649	22,347	0,10000
675	500	6,655	20,668	0,10000
676	500	6,590	16,986	0,10000
677	500	6,613	19,734	0,10000
678	500	6,612	18,980	0,10000
679	500	6,570	18,519	0,10000
680	500	6,561	19,261	0,10000
681	500	6,657	19,819	0,10000
682	500	6,601	20,694	0,10000
683	500	6,594	18,465	0,10000
684	500	6,596	19,886	0,10000
685	500	6,599	18,282	0,10000
686	500	6,597	19,373	0,10000
687	500	6,578	19,065	0,10000
688	500	6,556	18,031	0,10000
689	500	6,568	18,887	0,10000
690	500	6,601	21,490	0,10000
691	500	6,571	20,795	0,10000
692	500	6,611	18,378	0,10000
693	500	6,587	18,540	0,10000
694	500	6,559	19,165	0,10000
695	500	6,557	19,762	0,10000
696	500	6,570	18,145	0,10000
697	500	6,540	18,022	0,10000
698	500	6,564	17,333	0,10000
699	500	6,575	21,595	0,10000
700	500	6,566	20,874	0,10000
701	500	6,596	19,755	0,10000
702	500	6,599	21,958	0,10000
703	500	6,598	23,791	0,10000
704	500	6,601	22,138	0,10000
705	500	6,603	20,660	0,10000
706	500	6,578	19,736	0,10000
707	500	6,551	18,100	0,10000
708	500	6,541	19,998	0,10000
709	500	6,549	19,047	0,10000
710	500	6,588	20,177	0,10000
711	500	6,564	18,141	0,10000
712	500	6,551	17,494	0,10000
713	500	6,562	17,803	0,10000
714	500	6,574	18,186	0,10000
715	500	6,566	16,925	0,10000
716	500	6,552	18,963	0,10000
717	500	6,578	19,481	0,10000
718	500	6,598	20,398	0,10000
719	500	6,598	18,623	0,10000
720	500	6,629	20,674	0,10000
721	500	6,610	18,070	0,10000
722	500	6,587	17,288	0,10000
723	500	6,595	21,992	0,10000
724	500	6,579	21,740	0,10000
725	500	6,578	17,593	0,10000
726	500	6,545	19,053	0,10000
727	500	6,530	17,859	0,10000
728	500	6,540	20,638	0,10000
729	500	6,550	21,060	0,10000
730	500	6,571	18,768	0,10000
731	500	6,578	18,389	0,10000
732	500	6,579	17,439	0,10000
733	500	6,572	18,330	0,10000
734	500	6,567	18,411	0,10000
735	500	6,577	20,284	0,10000
736	500	6,622	20,669	0,10000
737	500	6,609	21,126	0,10000
738	500	6,551	23,023	0,10000
739	500	6,530	21,714	0,10000
740	500	6,512	21,317	0,10000
741	500	6,514	19,771	0,10000
742	500	6,520	19,722	0,10000
743	500	6,536	19,653	0,10000
744	500	6,472	16,723	0,10000
745	500	6,516	19,547	0,10000
746	500	6,523	18,136	0,10000
747	500	6,525	19,712	0,10000
748	500	6,533	19,478	0,10000
749	500	6,562	18,559	0,10000
750	500	6,512	19,132	0,10000
751	500	6,525	18,036	0,10000
752	500	6,532	19,141	0,10000
753	500	6,531	18,740	0,10000
754	500	6,530	19,758	0,10000
755	500	6,532	18,864	0,10000
756	500	6,516	19,411	0,10000
757	500	6,523	18,163	0,10000
758	500	6,578	18,386	0,10000
759	500	6,546	19,649	0,10000
760	500	6,587	20,457	0,10000
761	500	6,574	20,007	0,10000
762	500	6,524	19,112	0,10000
763	500	6,516	18,441	0,10000
764	500	6,532	17,480	0,10000
765	500	6,562	21,190	0,10000
766	500	6,576	21,131	0,10000
767	500	6,587	21,567	0,10000
768	500	6,539	18,373	0,10000
769	500	6,517	18,911	0,10000
770	500	6,512	19,005	0,10000
771	500	6,491	22,566	0,10000
772	500	6,486	18,077	0,10000
773	500	6,513	19,809	0,10000
774	500	6,505	19,978	0,10000
775	500	6,482	19,646	0,10000
776	500	6,457	21,138	0,10000
777	500	6,475	18,649	0,10000
778	500	6,461	18,614	0,10000
779	500	6,464	17,217	0,10000
780	500	6,487	17,245	0,10000
781	500	6,501	18,446	0,10000
782	500	6,542	19,645	0,10000
783	500	6,540	19,430	0,10000
784	500	6,549	20,676	0,10000
785	500	6,532	18,470	0,10000
786	500	6,491	21,842	0,10000
787	500	6,490	19,207	0,10000
788	500	6,518	22,280	0,10000
789	500	6,536	19,868	0,10000
790	500	6,499	18,160	0,10000
791	500	6,522	17,542	0,10000
792	500	6,481	17,974	0,10000
793	500	6,520	18,398	0,10000
794	500	6,525	19,033	0,10000
795	500	6,539	19,169	0,10000
796	500	6,555	19,439	0,10000
797	500	6,551	18,184	0,10000
798	500	6,543	20,007	0,10000
799	500	6,526	21,864	0,10000
800	500	6,480	19,929	0,10000
801	500	6,478	18,213	0,10000
802	500	6,470	17,501	0,10000
803	500	6,458	16,626	0,10000
804	500	6,461	17,896	0,10000
805	500	6,484	18,671	0,10000
806	500	6,489	17,293	0,10000
807	500	6,480	18,330	0,10000
808	500	6,444	17,352	0,10000
809	500	6,455	19,512	0,10000
810	500	6,465	18,550	0,10000
811	500	6,503	19,673	0,10000
812	500	6,496	18,041	0,10000
813	500	6,489	19,943	0,10000
814	500	6,530	20,479	0,10000
815	500	6,502	18,571	0,10000
816	500	6,526	19,610	0,10000
817	500	6,502	18,343	0,10000
818	500	6,509	17,852	0,10000
819	500	6,486	18,559	0,10000
820	500	6,474	18,219	0,10000
