generation	repeats	mean	best	mutation rate
351	406	30,555	32,986	0,10000
352	408	30,551	32,986	0,10000
353	404	30,689	32,986	0,10000
354	404	30,649	32,986	0,10000
355	416	30,641	32,986	0,10000
356	409	30,453	32,986	0,10000
357	408	30,512	32,986	0,10000
358	404	30,506	32,986	0,10000
359	406	30,490	32,986	0,10000
360	411	30,804	32,986	0,10000
361	415	30,638	32,986	0,10000
362	411	30,616	33,019	0,10000
363	413	30,744	33,019	0,10000
364	413	30,717	33,019	0,10000
365	407	30,606	33,019	0,10000
366	405	30,626	33,019	0,10000
367	407	30,618	33,019	0,10000
368	406	30,538	33,019	0,10000
369	410	30,528	33,019	0,10000
370	410	30,455	33,019	0,10000
371	415	30,934	33,019	0,10000
372	415	30,536	32,986	0,10000
373	407	30,464	32,986	0,10000
374	407	30,585	32,986	0,10000
375	409	30,501	32,986	0,10000
376	410	30,547	32,986	0,10000
377	406	30,577	32,986	0,10000
378	405	30,698	32,986	0,10000
379	410	30,655	32,986	0,10000
380	409	30,464	32,986	0,10000
381	406	30,623	32,986	0,10000
382	412	30,593	32,986	0,10000
383	410	30,560	32,986	0,10000
384	405	30,609	32,986	0,10000
385	407	30,557	32,986	0,10000
386	406	30,506	32,986	0,10000
387	403	30,272	32,986	0,10000
388	407	30,454	32,986	0,10000
389	407	30,477	32,986	0,10000
390	404	30,401	32,986	0,10000
391	405	30,466	32,986	0,10000
392	405	30,509	33,002	0,10000
393	404	30,479	32,986	0,10000
394	404	30,436	32,986	0,10000
395	400	30,542	32,986	0,10000
396	408	30,842	32,986	0,10000
397	415	30,750	32,986	0,10000
398	402	30,527	32,986	0,10000
399	408	30,678	32,986	0,10000
400	406	30,512	32,986	0,10000
401	410	30,756	32,986	0,10000
402	419	30,740	32,986	0,10000
403	410	30,881	32,986	0,10000
404	417	30,735	32,986	0,10000
405	411	30,918	32,986	0,10000
406	413	30,549	32,986	0,10000
407	404	30,827	32,986	0,10000
408	408	30,567	32,986	0,10000
409	408	30,726	32,986	0,10000
410	413	30,746	32,986	0,10000
411	409	30,590	32,986	0,10000
412	406	30,455	32,986	0,10000
413	409	30,507	32,986	0,10000
414	410	30,574	32,986	0,10000
415	407	30,683	32,986	0,10000
416	403	30,711	32,986	0,10000
417	410	30,631	32,986	0,10000
418	406	30,615	32,986	0,10000
419	408	30,750	32,986	0,10000
420	408	30,623	32,986	0,10000
421	405	30,532	32,986	0,10000
422	406	30,517	32,986	0,10000
423	405	30,416	32,986	0,10000
424	410	30,364	32,986	0,10000
425	400	30,416	32,986	0,10000
426	408	30,897	32,986	0,10000
427	421	30,819	32,986	0,10000
428	416	30,877	32,986	0,10000
429	414	30,803	32,986	0,10000
430	412	30,721	32,986	0,10000
431	409	30,783	32,986	0,10000
432	417	30,554	32,986	0,10000
433	414	30,391	32,986	0,10000
434	413	30,792	32,986	0,10000
435	414	30,719	32,986	0,10000
436	410	30,709	32,986	0,10000
437	408	30,648	32,986	0,10000
438	414	30,787	32,986	0,10000
439	423	30,888	32,986	0,10000
440	415	30,684	32,986	0,10000
441	414	30,542	32,986	0,10000
442	408	30,780	32,986	0,10000
443	412	30,693	32,986	0,10000
444	420	30,752	32,986	0,10000
445	418	30,563	32,986	0,10000
446	417	30,494	32,986	0,10000
447	411	30,583	32,986	0,10000
448	404	30,453	32,986	0,10000
449	404	30,713	32,986	0,10000
450	406	30,608	32,986	0,10000
451	409	30,556	32,986	0,10000
452	407	30,676	32,994	0,10000
453	405	30,642	32,986	0,10000
454	408	30,710	32,986	0,10000
455	413	30,951	32,986	0,10000
456	412	30,811	32,986	0,10000
457	415	30,836	32,986	0,10000
458	408	30,887	32,986	0,10000
459	408	30,760	32,986	0,10000
460	409	30,832	32,986	0,10000
461	412	30,826	32,986	0,10000
462	419	30,735	32,986	0,10000
463	416	30,817	32,986	0,10000
464	439	30,974	32,986	0,10000
465	427	30,838	32,986	0,10000
466	413	30,688	32,986	0,10000
467	408	30,744	32,986	0,10000
468	407	30,679	32,986	0,10000
469	404	30,573	32,986	0,10000
470	404	30,456	32,986	0,10000
471	407	30,474	32,986	0,10000
472	405	30,664	32,986	0,10000
473	405	30,533	32,986	0,10000
474	402	30,510	32,986	0,10000
475	405	30,530	32,986	0,10000
476	406	30,418	32,986	0,10000
477	410	30,653	32,986	0,10000
478	413	30,950	32,986	0,10000
479	409	30,728	32,986	0,10000
480	404	30,616	32,986	0,10000
481	418	30,827	32,986	0,10000
482	407	30,851	32,996	0,10000
483	408	30,804	32,986	0,10000
484	409	30,714	32,986	0,10000
485	406	30,822	32,986	0,10000
486	407	30,729	32,986	0,10000
487	403	30,566	32,986	0,10000
488	408	30,436	32,986	0,10000
489	414	30,606	32,986	0,10000
490	406	30,546	32,986	0,10000
491	412	30,643	32,986	0,10000
492	408	30,719	32,986	0,10000
493	403	30,642	32,986	0,10000
494	403	30,519	32,986	0,10000
495	404	30,577	32,986	0,10000
496	403	30,626	32,986	0,10000
497	411	30,841	32,986	0,10000
498	408	30,657	32,986	0,10000
499	404	30,642	32,986	0,10000
500	405	30,495	32,986	0,10000
501	413	30,664	32,986	0,10000
502	408	30,657	32,986	0,10000
503	406	30,554	32,986	0,10000
504	410	30,873	32,986	0,10000
505	410	30,827	32,986	0,10000
506	406	30,656	32,986	0,10000
507	409	30,751	32,986	0,10000
508	401	30,649	32,986	0,10000
509	405	30,629	32,986	0,10000
510	410	30,842	32,986	0,10000
511	415	30,754	32,986	0,10000
512	411	30,680	32,986	0,10000
513	415	30,629	32,986	0,10000
514	406	30,555	32,986	0,10000
515	404	30,622	32,986	0,10000
516	407	30,551	32,986	0,10000
517	406	30,724	32,986	0,10000
518	409	30,700	32,986	0,10000
519	403	30,895	32,986	0,10000
520	409	30,823	32,986	0,10000
521	412	30,862	32,986	0,10000
522	409	30,729	32,986	0,10000
523	408	30,626	32,986	0,10000
524	405	30,585	32,986	0,10000
525	406	30,616	32,986	0,10000
526	405	30,644	32,986	0,10000
527	403	30,541	32,986	0,10000
528	402	30,397	32,986	0,10000
529	404	30,530	32,986	0,10000
530	405	30,407	32,986	0,10000
531	404	30,370	32,986	0,10000
532	405	30,414	32,986	0,10000
533	403	30,511	32,986	0,10000
534	405	30,238	32,986	0,10000
535	404	30,182	32,986	0,10000
536	402	30,149	32,986	0,10000
537	405	30,354	32,986	0,10000
538	406	30,561	32,986	0,10000
539	411	30,493	32,986	0,10000
540	407	30,582	32,986	0,10000
541	407	30,650	32,986	0,10000
542	409	30,655	32,986	0,10000
543	405	30,666	32,986	0,10000
544	405	30,591	32,986	0,10000
545	404	30,560	32,986	0,10000
546	407	30,427	32,986	0,10000
547	406	30,344	32,986	0,10000
548	406	30,453	32,986	0,10000
549	405	30,533	32,986	0,10000
550	405	30,681	32,986	0,10000
551	402	30,616	32,986	0,10000
552	407	30,861	32,986	0,10000
553	409	30,544	32,986	0,10000
554	405	30,507	32,986	0,10000
555	408	30,361	32,986	0,10000
556	406	30,461	32,986	0,10000
557	404	30,419	32,986	0,10000
558	409	30,490	32,986	0,10000
559	404	30,482	32,986	0,10000
560	406	30,667	32,986	0,10000
561	405	30,623	32,986	0,10000
562	402	30,542	32,986	0,10000
563	405	30,437	32,986	0,10000
564	407	30,499	32,986	0,10000
565	406	30,538	32,986	0,10000
566	406	30,484	32,986	0,10000
567	409	30,764	32,986	0,10000
568	414	30,693	32,986	0,10000
569	411	30,596	32,986	0,10000
570	408	30,564	32,986	0,10000
571	406	30,496	32,986	0,10000
572	407	30,531	32,986	0,10000
573	414	30,632	32,986	0,10000
574	408	30,870	32,986	0,10000
575	405	30,731	32,986	0,10000
576	407	30,777	32,986	0,10000
577	408	30,884	32,986	0,10000
578	418	30,806	32,986	0,10000
579	416	30,704	32,986	0,10000
580	410	30,671	32,986	0,10000
581	406	30,637	32,986	0,10000
582	411	30,811	32,986	0,10000
583	405	30,548	32,986	0,10000
584	404	30,512	32,986	0,10000
585	406	30,556	32,986	0,10000
586	404	30,521	32,986	0,10000
587	409	30,602	32,986	0,10000
588	404	30,605	32,986	0,10000
589	408	30,672	32,986	0,10000
590	407	30,626	32,986	0,10000
591	405	30,699	32,986	0,10000
592	406	30,622	32,986	0,10000
593	412	30,533	32,986	0,10000
594	408	30,623	32,986	0,10000
595	403	30,523	32,986	0,10000
596	402	30,679	32,986	0,10000
597	400	30,651	32,986	0,10000
598	407	30,733	32,986	0,10000
599	408	30,762	32,986	0,10000
600	405	30,740	32,986	0,10000
601	405	30,885	32,986	0,10000
602	405	30,753	32,986	0,10000
603	409	30,745	32,986	0,10000
604	404	30,697	32,986	0,10000
605	408	30,647	32,986	0,10000
606	406	30,674	32,986	0,10000
607	407	30,640	32,986	0,10000
608	404	30,627	32,986	0,10000
609	411	30,620	32,986	0,10000
610	404	30,429	32,986	0,10000
611	406	30,555	32,986	0,10000
612	407	30,690	32,986	0,10000
613	412	30,919	32,986	0,10000
614	408	30,799	33,019	0,10000
615	417	30,936	33,019	0,10000
616	415	30,733	32,986	0,10000
617	409	31,009	32,986	0,10000
618	416	30,824	33,019	0,10000
619	412	30,988	32,986	0,10000
620	417	30,854	32,986	0,10000
621	409	30,773	32,986	0,10000
622	411	30,690	32,986	0,10000
623	407	30,738	32,986	0,10000
624	408	30,716	32,986	0,10000
625	412	30,649	32,986	0,10000
626	410	30,667	32,986	0,10000
627	411	30,557	32,986	0,10000
628	404	30,521	32,986	0,10000
629	402	30,587	32,986	0,10000
630	406	30,663	33,019	0,10000
631	402	30,758	32,986	0,10000
632	406	30,678	32,986	0,10000
633	406	30,534	32,986	0,10000
634	407	30,490	32,986	0,10000
635	413	30,635	32,986	0,10000
636	411	30,802	32,986	0,10000
637	408	30,619	32,986	0,10000
638	403	30,616	32,986	0,10000
639	408	30,659	32,986	0,10000
640	403	30,567	32,986	0,10000
641	404	30,535	32,986	0,10000
642	407	30,630	32,986	0,10000
643	405	30,632	32,986	0,10000
644	405	31,017	32,986	0,10000
645	416	30,733	32,986	0,10000
646	434	30,903	32,986	0,10000
647	417	30,835	32,986	0,10000
648	418	30,678	32,986	0,10000
649	408	30,532	32,986	0,10000
650	408	30,567	32,986	0,10000
651	405	30,700	32,986	0,10000
652	405	30,751	32,986	0,10000
653	408	30,868	32,986	0,10000
654	406	30,845	32,986	0,10000
655	402	30,750	32,986	0,10000
656	412	30,729	32,986	0,10000
657	407	30,834	32,986	0,10000
658	406	30,790	32,986	0,10000
659	408	30,619	32,986	0,10000
660	407	30,563	32,986	0,10000
661	403	30,586	32,986	0,10000
662	407	30,613	32,986	0,10000
663	405	30,597	32,986	0,10000
664	404	30,711	32,986	0,10000
665	404	30,734	32,986	0,10000
666	407	30,853	32,986	0,10000
667	408	30,702	32,986	0,10000
668	406	30,695	32,986	0,10000
669	410	30,656	32,986	0,10000
670	405	30,663	32,986	0,10000
671	407	30,679	32,986	0,10000
672	403	30,570	32,986	0,10000
673	406	30,644	32,986	0,10000
674	402	30,496	32,986	0,10000
675	406	30,622	33,022	0,10000
676	406	30,572	32,986	0,10000
677	410	30,591	32,986	0,10000
678	407	30,672	32,986	0,10000
679	406	30,912	32,986	0,10000
680	412	30,653	32,986	0,10000
681	409	30,606	32,986	0,10000
682	406	30,540	32,986	0,10000
683	409	30,485	32,986	0,10000
684	404	30,320	32,986	0,10000
685	401	30,376	32,986	0,10000
686	404	30,477	32,986	0,10000
687	411	30,953	32,986	0,10000
688	413	30,731	32,986	0,10000
689	406	30,714	32,986	0,10000
690	407	30,815	32,986	0,10000
691	410	30,668	32,986	0,10000
692	402	30,656	32,986	0,10000
693	404	30,572	32,986	0,10000
694	410	30,720	32,986	0,10000
695	402	30,691	32,986	0,10000
696	404	30,553	32,986	0,10000
697	406	30,596	32,986	0,10000
698	405	30,527	32,986	0,10000
699	407	30,657	32,986	0,10000
700	410	30,913	32,986	0,10000
701	407	30,768	32,986	0,10000
702	406	30,652	32,986	0,10000
703	409	30,527	32,986	0,10000
704	406	30,560	32,986	0,10000
705	405	30,557	32,986	0,10000
706	403	30,785	32,986	0,10000
707	403	30,662	32,986	0,10000
708	406	30,541	32,986	0,10000
709	405	30,443	32,986	0,10000
710	403	30,574	32,986	0,10000
711	401	30,544	32,986	0,10000
712	402	30,487	32,986	0,10000
713	404	30,567	32,986	0,10000
714	405	30,673	32,986	0,10000
715	409	30,755	32,986	0,10000
716	411	30,795	32,986	0,10000
717	408	30,769	32,986	0,10000
718	404	30,810	32,986	0,10000
719	407	30,665	32,986	0,10000
720	406	30,614	32,986	0,10000
721	404	30,729	32,986	0,10000
722	401	30,773	32,986	0,10000
723	406	30,750	32,986	0,10000
724	409	30,703	32,986	0,10000
725	407	30,951	32,986	0,10000
726	413	30,750	32,986	0,10000
727	412	30,989	32,986	0,10000
728	415	30,931	32,986	0,10000
729	412	30,760	32,986	0,10000
730	409	30,759	32,986	0,10000
731	404	30,765	32,986	0,10000
732	404	30,648	32,986	0,10000
733	409	30,538	32,986	0,10000
734	407	30,504	32,986	0,10000
735	408	30,543	32,986	0,10000
736	409	30,505	32,986	0,10000
737	408	30,518	32,986	0,10000
738	402	30,618	32,986	0,10000
739	410	30,905	32,986	0,10000
740	406	30,785	32,986	0,10000
741	406	30,809	32,986	0,10000
742	406	30,719	32,986	0,10000
743	406	30,610	32,986	0,10000
744	404	30,590	32,986	0,10000
745	405	30,753	32,999	0,10000
746	404	30,948	32,986	0,10000
747	406	30,848	32,986	0,10000
748	406	30,837	32,986	0,10000
749	406	30,705	32,986	0,10000
750	406	30,607	32,986	0,10000
751	407	30,733	32,986	0,10000
752	408	30,777	32,986	0,10000
753	404	30,621	32,986	0,10000
754	406	30,695	32,986	0,10000
755	405	30,670	32,986	0,10000
756	402	30,787	32,986	0,10000
757	409	30,848	32,986	0,10000
758	406	31,009	32,986	0,10000
759	411	30,807	32,986	0,10000
760	413	30,783	32,986	0,10000
761	414	30,852	32,986	0,10000
762	410	30,874	32,986	0,10000
763	404	30,748	33,016	0,10000
764	414	31,111	32,986	0,10000
765	436	31,036	33,016	0,10000
766	416	30,805	33,016	0,10000
767	411	31,032	33,016	0,10000
768	417	30,913	32,986	0,10000
769	411	30,928	32,986	0,10000
770	414	31,032	32,986	0,10000
771	412	30,794	32,986	0,10000
772	410	30,879	32,986	0,10000
773	409	30,699	32,986	0,10000
774	407	30,919	32,986	0,10000
775	413	30,799	32,986	0,10000
776	404	30,766	32,986	0,10000
777	404	30,614	32,986	0,10000
778	409	30,610	32,986	0,10000
779	415	30,975	32,986	0,10000
780	409	30,769	32,986	0,10000
781	412	30,687	32,986	0,10000
782	404	30,703	32,986	0,10000
783	407	30,692	32,986	0,10000
784	403	30,762	32,986	0,10000
785	404	30,827	32,986	0,10000
786	403	30,757	32,986	0,10000
787	404	30,717	32,986	0,10000
788	406	30,614	32,986	0,10000
789	404	30,586	32,986	0,10000
790	405	30,674	32,986	0,10000
791	405	30,753	32,986	0,10000
792	403	30,585	32,986	0,10000
793	406	30,889	32,986	0,10000
794	410	30,785	32,986	0,10000
795	406	30,719	32,986	0,10000
796	408	30,603	32,986	0,10000
797	406	30,710	32,986	0,10000
798	408	30,679	32,986	0,10000
799	402	30,674	32,986	0,10000
800	409	30,912	32,986	0,10000
801	412	30,859	32,986	0,10000
802	412	30,721	32,986	0,10000
803	404	30,986	32,986	0,10000
804	414	31,010	32,986	0,10000
805	420	30,785	32,986	0,10000
806	408	30,720	32,986	0,10000
807	404	30,679	32,986	0,10000
808	406	30,774	32,986	0,10000
809	405	30,792	33,001	0,10000
810	408	30,952	32,986	0,10000
811	405	30,783	32,986	0,10000
812	404	30,857	32,986	0,10000
813	404	31,156	32,986	0,10000
814	419	30,963	32,986	0,10000
815	407	30,719	32,986	0,10000
816	409	30,665	32,986	0,10000
817	406	30,766	32,986	0,10000
818	410	30,653	32,986	0,10000
819	412	31,037	32,986	0,10000
820	412	30,968	32,986	0,10000
